symbol,expiry_date,snapshot_date,futures_price,prev_price,price_chg_pct,open_interest,oi_change,oi_chg_pct,volume_contracts,buildup_type,buildup_strength,company_name,sector,market_cap_tier,is_nifty50,is_banknifty,is_nifty_next50,has_earnings_this_week,earnings_date,days_to_earnings
TIINDIA,2026-05-26,2026-05-22,3018.8,3012.7,0.2,668800,-767400,-53.43,5470,Neutral,Weak,Tube Investments,Automobile,mid,False,False,False,False,,
TITAN,2026-05-26,2026-05-22,4089.8,4088.7,0.03,3450650,-1668975,-32.6,12189,Neutral,Weak,Titan Company,Consumer Goods,large,True,False,False,False,,
TMPV,2026-05-26,2026-05-22,363.2,361.65,0.43,19153600,-17999200,-48.45,37356,Neutral,Weak,Tata Motors Passenger Vehicles,Automobile and Auto Components,large,True,False,False,False,,
TORNTPHARM,2026-05-26,2026-05-22,4469.1,4447.3,0.49,891375,-920125,-50.79,9481,Neutral,Weak,Torrent Pharmaceuticals,Pharmaceuticals,mid,False,False,False,False,,
TRENT,2026-05-26,2026-05-22,4301.0,4172.7,3.07,1851000,-1768400,-48.86,26320,Short Covering,Strong,Trent,Consumer Services,large,True,False,False,False,,
TVSMOTOR,2026-05-26,2026-05-22,3427.8,3388.1,1.17,4369750,-1877925,-30.06,14245,Short Covering,Moderate,TVS Motor Company,Automobile,large,False,False,True,False,,
ULTRACEMCO,2026-05-26,2026-05-22,11599.0,11488.0,0.97,898400,-535100,-37.33,12667,Short Covering,Moderate,UltraTech Cement,Cement,large,True,False,False,False,,
UNIONBANK,2026-05-26,2026-05-22,161.26,160.22,0.65,57321450,-29612100,-34.06,9360,Neutral,Weak,Union Bank of India,Banking,mid,False,False,False,False,,
UNOMINDA,2026-05-26,2026-05-22,1090.9,1078.8,1.12,1324950,-1838100,-58.11,5382,Short Covering,Moderate,Uno Minda,Automobile,mid,False,False,False,False,,
UPL,2026-05-26,2026-05-22,635.05,628.8,0.99,14707170,-7993145,-35.21,8095,Short Covering,Moderate,UPL,Chemicals,large,False,False,True,False,,
VBL,2026-05-26,2026-05-22,539.85,521.1,3.6,16672500,-12169125,-42.19,21591,Short Covering,Strong,Varun Beverages,Consumer Goods,large,False,False,True,False,,
VEDL,2026-05-26,2026-05-22,330.0,328.75,0.38,20865600,-10459250,-33.39,14436,Neutral,Weak,Vedanta,Metals & Mining,large,False,False,True,False,,
VOLTAS,2026-05-26,2026-05-22,1268.6,1274.2,-0.44,4472250,-3000750,-40.15,10450,Neutral,Weak,Voltas,Consumer Goods,mid,False,False,False,False,,
